index,recording_id,start,duration,channel,text,language,speaker,text_normalized,gloss,lemmata,fst_normalized,num_raw_variants
466,HH20201217,3011.416,7.3,0,àn ndɔ́n kə́ðə̀ŋnɔ́l áprí á nó kágɛ́ t̪òlé ŕlɛ̂ɲì ŋínɛ̀,tic,Himidan,an ndon k@d@ngnol apri a no kage tole rleni ngine,"FOC[] home[NOM,SG] slice-pass[CLG,VENT,PFV,WH.LOCATIVE,3SG.OBJ,left_h] boy[NOM,SG,left_h] aux[CLT̪,IPFV] listen[VENT,IPFV,left_h] aux[CLG,IPFV,WH.CLASS] lion[NOM,SG] chase[IT,PFV] do[CLŊ,IT,DEP,left_h]",àn dún ð-in àpɾí ŋgá n ŋgá t̪òlé rlɛɲ ið,àn dún kə́ðìŋnúl ápɾí t̪á ńɔ́ kágɛ́ t̪òlé ŕlɛ̀ɲì ŋíðɛ̀,2
8099,HH02192021,345.235,2.36,0,ŋ̀gátɛ́və́lɛ̂ðɔ́ nd̪ɔ̀bàgɛ̀,tic,Himidan,nggatev@ledo ndobage,"aux pull[CLG,VENT,IPFV,1DU.INCL.OBJ,aux] tomorrow[]",ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,ŋgátɛ́_və́lɛ̀ðɔ́ nd̪ɔ̀bàgɛ̀,2
7983,HH20211019-1,462.389,2.22,0,ŋ̀gád̪úrò kɛ́nɔ̂nà ɲàɽíŋgɔ̀,tic,Himidan,nggaduro kenona naringgo,"aux stop[CLG,IT,IPFV,aux] look[CLG,VENT,DEP,left_h] donkey[NOM,PL]",ŋgá d̪uɾ nɔn ŋɔ̀ɽíŋgɔ́,ŋgá_d̪úɾɔ̀ kə́nɔ̀nà ɲàɽíŋgó,2
7984,HH20211019-1,441.483,2.651,0,ŋ̀gád̪úrǒ kɛ́nɔ̂nà ɲàɽíŋgɔ̀,tic,Himidan,nggaduro kenona naringgo,"aux stop[CLG,IT,IPFV,aux] look[CLG,VENT,DEP,left_h] donkey[NOM,PL]",ŋgá d̪uɾ nɔn ŋɔ̀ɽíŋgɔ́,ŋgá_d̪úɾɔ̀ kə́nɔ̀nà ɲàɽíŋgó,2
7985,HH20211019-1,469.359,2.9,0,ŋgád̪úrò kɛ́nɔ̂nà ɲàɽíŋgɔ́ nd̪ɔ̀bá,tic,Himidan,nggaduro kenona naringgo ndoba,"aux stop[CLG,IT,IPFV,aux] look[CLG,VENT,DEP,left_h] donkey[NOM,PL] tomorrow[]",ŋgá d̪uɾ nɔn ŋɔ̀ɽíŋgɔ́ nd̪ɔ̀bà,ŋgá_d̪úɾɔ̀ kə́nɔ̀nà ɲàɽíŋgó nd̪ɔ̀bà,2
7986,HH20211019-1,473.409,3.41,0,ŋ̀gádúrǒ kɛ́nɔ̂nà ɲàɽíŋgɔ́ nd̪ɔ̀bá,tic,Himidan,nggaduro kenona naringgo ndoba,"aux climb.down[CLG,IT,IPFV,aux] look[CLG,VENT,DEP,left_h] donkey[NOM,PL] tomorrow[]",ŋgá ur nɔn ŋɔ̀ɽíŋgɔ́ nd̪ɔ̀bà,ŋgá_úrɔ̀ kə́nɔ̀nà ɲàɽíŋgó nd̪ɔ̀bà,2
6907,HH20211102,2354.638,1.71,0,lɔ́dɔ́ íŋnà nd̪ɔ̀bà,tic,Himidan,lodo ingna ndoba,"build[CLL,VENT,PFV,left_h] house[NOM,SG,left_h] tomorrow[]",ɔd ə̀ŋná nd̪ɔ̀bà,lɔ́dɔ́ ə́ŋná nd̪ɔ̀bà,2
6908,HH20211102,2356.908,1.57,0,lɔ̂dɔ́ íŋnà nd̪ɔ̀bà,tic,Himidan,lodo ingna ndoba,"build[CLL,VENT,PFV,left_h] house[NOM,SG,left_h] tomorrow[]",ɔd ə̀ŋná nd̪ɔ̀bà,lɔ́dɔ́ ə́ŋná nd̪ɔ̀bà,2
7007,HH07242020-Zoom2,879.994,0.98,0,lŕrɔ̀ðɔ̌,tic,Himidan,lrrodo,"sharpen[CLL,VENT,DEP,left_h]",ruð,lə́rùðɔ̀,2
7008,HH07242020-Zoom2,653.618,0.9400000000000001,0,lŕrɔ̀ðɔ̀,tic,Himidan,lrrodo,"sharpen[CLL,VENT,DEP,left_h]",ruð,lə́rùðɔ̀,2
7021,HH20220629-2,624.055,0.7000000000000001,0,lùbà lɛ̀nɛ̀,tic,Himidan,luba lene,"choose[CLL,VENT,DEP] one[CLL]",ut̪ <CL>ɛ́nɛ̀,lùt̪à lɛ́nɛ̀,2
7022,HH20220629-2,532.27,1.18,0,lùbà lɛ̀nɛ́,tic,Himidan,luba lene,"choose[CLL,VENT,DEP] one[CLL]",ut̪ <CL>ɛ́nɛ̀,lùt̪à lɛ́nɛ̀,2
817,HH20231104,642.625,2.89,0,àprí jə̀gàràt̪ɔ́ ðówɛ́ ǹ ləvə́r únɛ́̀rɛ̀,tic,Himidan,apri j@garato dowe n l@v@r unere,"boy[NOM,SG] break-loc[CLJ,VENT,PFV] stick[ACC,SG] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] field[NOM,SG,left_h] yesterday[left_h]",àpɾí kaɾ-at̪ ðô ŋgá lə̀və́r ùnɛ́ɾɛ́,àpɾí jə̀kàɾàt̪ɔ́ ðówɛ́ nɛ̀ lə́və́r únɛ́ɾɛ́,2
7037,HH20230407,1172.055,1.35,0,lùnéj lìcə̀lò,tic,Himidan,lunej lic@lo,"parent/child-in-law[NOM,PL,1SG/1PL.EXCL] good[CLL]",ùn icəlo,lùnɛ́j lìcə̀lò,2
7038,HH20230407,1170.625,1.21,0,lùnɛ́j lìcə̀lò,tic,Himidan,lunej lic@lo,"parent/child-in-law[NOM,PL,1SG/1PL.EXCL] good[CLL]",ùn icəlo,lùnɛ́j lìcə̀lò,2
6954,HH20211116-1,131.93,2.47,0,lɔ́ɽɛ̀ t̪ə̀màn ùnɛ̀ɾɛ̀,tic,Himidan,lore t@man unere,"run[CLL,IT,DEP,left_h] boil[CLT̪,IT,DEP] yesterday[]",ɔɽ man ùnɛ́ɾɛ́,lɔ́ɽɛ̀ t̪ə̀mànì ùnɛ́ɾɛ́,2
6961,HH07242020-Zoom1,654.597,1.024,0,lɔ̀ɽɟɛ̌n,tic,Himidan,lorjen,"gourd/calabash[NOM,SG]",lɔ̀ɽɟɛ̀n,lɔ̀ɽɟɛ̀n,2
6962,HH07242020-Zoom1,667.649,1.037,0,lɔ̀ɽɟɛ̀n,tic,Himidan,lorjen,"gourd/calabash[NOM,SG]",lɔ̀ɽɟɛ̀n,lɔ̀ɽɟɛ̀n,2
6963,HH08072020,2435.98,2.187,0,lɔ̀ɽɟɛ̌n lɛ̀clò,tic,Himidan,lorjen leclo,"gourd/calabash[NOM,SG] good[CLL]",lɔ̀ɽɟɛ̀n icəlo,lɔ̀ɽɟɛ̀n lìcə̀lò,2
6964,HH08072020,2503.437,2.266,0,lɔ̀ɽɟɛ̀n lɛ̀clò,tic,Himidan,lorjen leclo,"gourd/calabash[NOM,SG] good[CLL]",lɔ̀ɽɟɛ̀n icəlo,lɔ̀ɽɟɛ̀n lìcə̀lò,2
6972,HH20220201,597.275,1.6800000000000002,0,lòró lìcə̀lò,tic,Himidan,loro lic@lo,"red.thorn.tree[NOM,SG] good[CLL]",lòró icəlo,lòró lìcə̀lò,2
6880,HH20211012,1122.045,2.16,0,lìt̪ɾɔ́ lɛ̀nɛ̀ lɔ̌w líjà nàvlà dɛ̀,tic,Himidan,litro lene low lija navla de,"Tira.person[NOM,PL] one[CLL] sorghum[NOM,SG] beat[CLL,VENT,DEP,left_h] cat[NOM,PL] NEG[]",ìt̪ə̀ɾɔ́ <CL>ɛ́nɛ̀ lɔ̀n ij àvàlà dɛ̀,lìt̪ə̀ɾɔ́ lɛ́nɛ̀ lɔ̀n líjà nàvlà dɛ̀,2
6881,HH20211012,1116.397,3.914,0,lìt̪ɾɔ́ lɛ̀nɛ́ lɔ̌w líjà nàvlà dɛ̀,tic,Himidan,litro lene low lija navla de,"Tira.person[NOM,PL] one[CLL] sorghum[NOM,SG] beat[CLL,VENT,DEP,left_h] cat[NOM,PL] NEG[]",ìt̪ə̀ɾɔ́ <CL>ɛ́nɛ̀ lɔ̀n ij àvàlà dɛ̀,lìt̪ə̀ɾɔ́ lɛ́nɛ̀ lɔ̀n líjà nàvlà dɛ̀,2
6899,HH20211102,2328.618,1.8,0,lɔ́dà ìŋnà nd̪ɔ̀bà,tic,Himidan,loda ingna ndoba,"build[CLL,VENT,DEP,left_h] house[NOM,SG] tomorrow[]",ɔd ə̀ŋná nd̪ɔ̀bà,lɔ́dà ə̀ŋná nd̪ɔ̀bà,2
6900,HH20211102,2331.623,1.81,0,lɔ́dâ ìŋnà nd̪ɔ̀bà,tic,Himidan,loda ingna ndoba,"build[CLL,VENT,DEP,left_h] house[NOM,SG] tomorrow[]",ɔd ə̀ŋná nd̪ɔ̀bà,lɔ́dà ə̀ŋná nd̪ɔ̀bà,2
7938,HH20230703,844.15,2.04,0,ŋgá ɔ̂ɽɟɛ̀cí ánó nd̪ɔ̀bà,tic,Himidan,ngga orjeci ano ndoba,"aux[CLG,IPFV] help[VENT,IPFV,left_h] PARTICLE[] tomorrow[]",ŋgá ɔɽɟɛc ánó nd̪ɔ̀bà,ŋgá ɔ́ɽɟɛ̀cí ánó nd̪ɔ̀bà,2
7939,HH20230626,2464.1,2.85,0,ŋgá ɔ̀ɽɟɛ̀cí ánó nd̪ɔ̀bà,tic,Himidan,ngga orjeci ano ndoba,"aux[CLG,IPFV] help[VENT,IPFV] PARTICLE[] tomorrow[]",ŋgá ɔɽɟɛc ánó nd̪ɔ̀bà,ŋgá ɔ̀ɽɟɛ̀cí ánó nd̪ɔ̀bà,2
8075,HH20220124,3.66,1.8599999999999999,0,ŋgápà ɔ́ɾɛ̌,tic,Himidan,nggapa ore,"carry[CLŊ,VENT,DEP,left_h] support.pole[ACC,PL]",ap ðóɾó,ŋápà ɔ́ɾɛ́,2
8076,HH20220124,19.86,1.34,0,ŋgápà ɔ́ɾɛ̀,tic,Himidan,nggapa ore,"carry[CLŊ,VENT,DEP,left_h] insult[IT,PFV]",ap ɔɾ,ŋápà ɔ́ɾɛ̀,2
8080,HH07312020-Audacity,2182.499,2.694,0,ŋgáɽə̀ŋàt̪á ŋávè,tic,Himidan,nggar@ngata ngave,"fetch[CLŊ,VENT,DEP,left_h] water[ACC,SG]",aɽəŋat̪ ŋáó,ŋáɽə̀ŋàt̪à ŋávɛ́,2
8081,HH07312020-Audacity,2192.349,2.803,0,ŋgáɽə̀ŋàt̪ǎ ŋávè,tic,Himidan,nggar@ngata ngave,"fetch[CLŊ,VENT,DEP,left_h] water[ACC,SG]",aɽəŋat̪ ŋáó,ŋáɽə̀ŋàt̪à ŋávɛ́,2
465,HH20201217,3003.946,5.37,0,àn ndɔ́n kə́ðə̀ŋnɔ́l áprí á nó kágɛ́ t̪ólé ŕlɛ̂ɲì ŋínɛ̀,tic,Himidan,an ndon k@d@ngnol apri a no kage tole rleni ngine,"FOC[] home[NOM,SG] slice-pass[CLG,VENT,PFV,WH.LOCATIVE,3SG.OBJ,left_h] boy[NOM,SG,left_h] aux[CLT̪,IPFV] listen[VENT,IPFV,left_h] aux[CLG,IPFV,WH.CLASS] lion[NOM,SG,left_h] chase[IT,PFV] do[CLŊ,IT,DEP,left_h]",àn dún ð-in àpɾí ŋgá n ŋgá t̪òlé rlɛɲ ið,àn dún kə́ðìŋnúl ápɾí t̪á ńɔ́ kágɛ́ t̪ólé ŕlɛ̀ɲì ŋíðɛ̀,2
6794,HH20220118,1228.105,1.94,0,lìɟí làúd̪ɛ̀ ŋàɽà ùnɛ̀ɾɛ̀,tic,Himidan,liji laude ngara unere,"person[NOM,PL] aux kindle[CLL,IT,PFV,aux] put[CLŊ,VENT,DEP] yesterday[]",ùɟí ŋgá ud̪ aɽ ùnɛ́ɾɛ́,lìɟí là_úd̪ɛ̀ ŋàɽà ùnɛ́ɾɛ́,2
6798,HH20220118,1240.524,4.306,0,lìɟí láúd̪ɔ̀ ŋàɽà nd̪ɔ̀bà,tic,Himidan,liji laudo ngara ndoba,"person[NOM,PL] aux kindle[CLL,IT,IPFV,aux] put[CLŊ,VENT,DEP] tomorrow[]",ùɟí ŋgá ud̪ aɽ nd̪ɔ̀bà,lìɟí lá_úd̪ɔ̀ ŋàɽà nd̪ɔ̀bà,2
6799,HH20220118,1275.367,3.128,0,lìɟí láùd̪ɔ́ ŋáɽà nd̪ɔ̀bà,tic,Himidan,liji laudo ngara ndoba,"person[NOM,PL] aux kindle[CLL,VENT,IPFV,aux] put[CLŊ,VENT,DEP,left_h] tomorrow[]",ùɟí ŋgá ud̪ aɽ nd̪ɔ̀bà,lìɟí lá_ùd̪ɔ́ ŋáɽà nd̪ɔ̀bà,2
886,HH20230731-2,354.79,2.3,0,àprí jàrt̪ɔ́ kúkùŋú ídí ðòndà,tic,Himidan,apri jarto kukungu idi donda,"boy[NOM,SG] say-ben[CLJ,VENT,PFV] 1st.born.male.child[ACC,SG] fall[IT,PFV] gourd[ACC,SG]",àpɾí aɾ-it̪ kúkù id ðɔ̀ndɔ̀,àpɾí jàɾìt̪ɔ́ kúkùŋú ídì ðɔ̀ndà,2
6934,HH20230420-4,395.4,1.28,0,lɔ̀ɲɔ́ lìcə̀lò,tic,Himidan,lono lic@lo,"top[NOM,SG] good[CLL]",lɔ̀ɲɔ̀(1) icəlo,lɔ̀ɲɔ̀ lìcə̀lò,2
6935,HH20220206-2,1850.41,1.45,0,lɔ̀ɲɔ̀ lìcə̀lò,tic,Himidan,lono lic@lo,"top[NOM,SG] good[CLL]",lɔ̀ɲɔ̀(1) icəlo,lɔ̀ɲɔ̀ lìcə̀lò,2
853,HH20221127,3024.4,2.15,0,àpɾí jâgàɾcìnɔ́ nd̪ɔ̀bà,tic,Himidan,apri jagarcino ndoba,"boy[NOM,SG] aux look.for-pass[CLJ,VENT,IPFV,aux] tomorrow[]",àpɾí ŋgá kaɾc-in nd̪ɔ̀bà,àpɾí já_kàɾcìnɔ́ nd̪ɔ̀bà,2
854,HH20221127,2989.355,2.29,0,àpɾí jágáɾcìnɔ̀ nd̪ɔ̀bà,tic,Himidan,apri jagarcino ndoba,"boy[NOM,SG] aux look.for-pass[CLJ,IT,IPFV,aux] tomorrow[]",àpɾí ŋgá kaɾc-in nd̪ɔ̀bà,àpɾí já_káɾcìnɔ̀ nd̪ɔ̀bà,2
6945,HH20220227-1,1680.621,1.887,0,lɔ́ɽàt̪ɛ̀ kʊ́mbʊ̀r ùnɛ̀ɾɛ̀,tic,Himidan,lorate kumbur unere,"run-loc[CLL,IT,DEP,left_h] mountain.name[NOM,SG] yesterday[]",ɔɽ-at̪ kʊ́mbʊ̀r ùnɛ́ɾɛ́,lɔ́ɽàt̪ɛ̀ kʊ́mbʊ̀r ùnɛ́ɾɛ́,2
6946,HH20220227-1,1864.234,2.467,0,lɔ́ɽàt̪ɛ̌ kʊ́mbʊ̀r ùnɛ̀rɛ̀,tic,Himidan,lorate kumbur unere,"run-loc[CLL,IT,DEP,left_h] mountain.name[NOM,SG] yesterday[]",ɔɽ-at̪ kʊ́mbʊ̀r ùnɛ́ɾɛ́,lɔ́ɽàt̪ɛ̀ kʊ́mbʊ̀r ùnɛ́ɾɛ́,2
6953,HH20220213-1,2600.054,1.1320000000000001,0,lɔ́ɽɛ̀ t̪ə̀màn ùnɛ̀rɛ̀,tic,Himidan,lore t@man unere,"run[CLL,IT,DEP,left_h] boil[CLT̪,IT,DEP] yesterday[]",ɔɽ man ùnɛ́ɾɛ́,lɔ́ɽɛ̀ t̪ə̀mànì ùnɛ́ɾɛ́,2
6832,HH20211102,654.855,0.9400000000000001,0,lìjìnɔ̀,tic,Himidan,lijino,"beat-pass[CLL,VENT,DEP]",ij-in,lìjìnɔ̀,2
6835,HH20211102,665.25,1.38,0,lìjìnɔ́ únɛ̀rɛ̀ ŋàmɽárè,tic,Himidan,lijino unere ngamrare,"beat-pass[CLL,VENT,PFV] yesterday[left_h] put.REDUP-loc[CLŊ,IT,DEP]",ij-in ùnɛ́ɾɛ́ arɽ-at̪,lìjìnɔ́ únɛ́ɾɛ́ ŋàrɽàt̪ɛ̀,2
6836,HH20211207-Zoom,771.656,2.499,0,lìjìnɔ́ ùnɛ́ɾɛ́ ŋàmɽàɾɛ̌,tic,Himidan,lijino unere ngamrare,"beat-pass[CLL,VENT,PFV] yesterday[] put-loc[CLŊ,IT,DEP]",ij-in ùnɛ́ɾɛ́ aɽ-at̪,lìjìnɔ́ ùnɛ́ɾɛ́ ŋàɽàt̪ɛ̀,2
846,HH20230524-1,245.57,2.09,0,àprí jáðɛ́ ðáŋàl və̀lɛ̀ðɔ́ tɔ́wə̀nì,tic,Himidan,apri jade dangal v@ledo tow@ni,"boy[NOM,SG] aux[CLJ,IPFV,1DU.INCL.OBJ] sheep[NOM,SG,left_h] pull[VENT,IPFV] now[]",àpɾí ŋgá ðàŋàl vəlɛð t̪ɔ́wɜ̀nì,àpɾí játɛ́ ðáŋàl və̀lɛ̀ðɔ́ t̪ɔ́wɜ̀nì,2
847,HH20230524-1,306.9,2.63,0,àprí jàðɛ́ ðáŋàl və̀lɛ̀ðɔ́ tɔ́wə̀nì,tic,Himidan,apri jade dangal v@ledo tow@ni,"boy[NOM,SG] aux slice[CLJ,IT,PFV,aux] sheep[NOM,SG,left_h] pull[VENT,IPFV] now[]",àpɾí ŋgá ð ðàŋàl vəlɛð t̪ɔ́wɜ̀nì,àpɾí jà_ðɛ̀ ðáŋàl və̀lɛ̀ðɔ́ t̪ɔ́wɜ̀nì,2
6764,HH20220111-3,908.827,2.468,0,lìɟí lá ìlɔ̀ðɔ́ díjò,tic,Himidan,liji la ilodo dijo,"person[NOM,PL] aux[CLL,IPFV] buy/sell[VENT,IPFV] cow[NOM,SG,left_h]",ùɟí ŋgá ilɛð dìjɔ́,lìɟí lá ìlɔ̀ðɔ́ díjɔ́,2
6765,HH20220111-3,896.032,2.511,0,lìɟí lá ílɔ̀ðɔ̀ dìjò,tic,Himidan,liji la ilodo dijo,"person[NOM,PL] aux[CLL,IPFV] buy/sell[IT,IPFV] cow[NOM,SG]",ùɟí ŋgá ilɛð dìjɔ́,lìɟí lá ílɔ̀ðɔ̀ dìjɔ́,2
905,HH02262021,389.397,3.31,0,àpɾí jávə́lɛ̂ðà ðàŋàlà,tic,Himidan,apri jav@leda dangala,"boy[NOM,SG] aux pull[CLJ,IT,IPFV,aux] sheep[ACC,SG]",àpɾí ŋgá vəlɛð ðàŋàl,àpɾí já_və́lɛ̀ðà ðàŋàlà,2
906,HH01082021,590.317,3.046,0,àprí jávə́lɛ̀ðà ðàŋàlà,tic,Himidan,apri jav@leda dangala,"boy[NOM,SG] aux pull[CLJ,IT,IPFV,aux] sheep[ACC,SG]",àpɾí ŋgá vəlɛð ðàŋàl,àpɾí já_və́lɛ̀ðà ðàŋàlà,2
6851,HH20220805-1,1668.649,3.662,0,lìjɔ́ ŋɔ́mɔ̌ nɛ̀ lə̀və̀lɛ̀ðɛ̀ èdɔ̀ɽɔ̀ ùnɛ̀ɾɛ̀,tic,Himidan,lijo ngomo ne l@v@lede edoro unere,"beat[CLL,VENT,PFV] food/bread[NOM,PL,left_h] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] pull[CLL,IT,DEP] herb/root[ACC,PL] yesterday[]",ij lɔ̀mɔ̀ ŋgá vəlɛð ðə̀ðɛ̀ɽì ùnɛ́ɾɛ́,lìjɔ́ ŋɔ́mɔ̀ nɛ̀ lə̀və̀lɛ̀ðɛ̀ èdɔ̀ɽɔ̀ ùnɛ́ɾɛ́,2
6852,HH20220805-1,2199.036,3.74,0,líjɔ́ ŋɔ́mɔ̌ nɛ̀ lə̀və́lɛ̀ðɛ̀ èdɔ̀ɽɔ̀ ùnɛ̀ɾɛ̀,tic,Himidan,lijo ngomo ne l@v@lede edoro unere,"beat[CLL,VENT,PFV,left_h] food/bread[NOM,PL,left_h] aux[CLN,IT,PFV,3SG.OBJ,1SG.SBJ] pull[CLL,IT,DEP] herb/root[ACC,PL] yesterday[]",ij lɔ̀mɔ̀ ŋgá vəlɛð ðə̀ðɛ̀ɽì ùnɛ́ɾɛ́,líjɔ́ ŋɔ́mɔ̀ nɛ̀ lə̀və̀lɛ̀ðɛ̀ èdɔ̀ɽɔ̀ ùnɛ́ɾɛ́,2
6858,HH01292021,1425.207,2.62,0,lìɲárvə́lɛ̂ðɛ̀ ùnɛ̀ɾɛ̀,tic,Himidan,linarv@lede unere,"aux pull[CLL,IT,PFV,1PL.EXCL.OBJ,aux] yesterday[]",ŋgá vəlɛð ùnɛ́ɾɛ́,léɲár_və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,2
6859,HH01292021,1416.244,2.374,0,lìɲárvə́lɛ̂ðɛ̀ ùnɛ́ɾɛ̀,tic,Himidan,linarv@lede unere,"aux pull[CLL,IT,PFV,1PL.EXCL.OBJ,aux] yesterday[]",ŋgá vəlɛð ùnɛ́ɾɛ́,léɲár_və́lɛ̀ðɛ̀ ùnɛ́ɾɛ́,2
6861,HH20211102,2568.603,2.62,0,lìnd̪ɔ̀t̪ɔ́ ɛ́vlà ùnɛ̀rɛ̀,tic,Himidan,lindoto evla unere,"find[CLL,VENT,PFV] gourd.piece[NOM,SG,left_h] yesterday[]",ind̪ɛt̪ ɛ̀là(1) ùnɛ́ɾɛ́,lìnd̪ɔ̀t̪ɔ́ ɛ́là ùnɛ́ɾɛ́,2
6862,HH20211207-Zoom,811.175,2.169,0,lìnd̪ɔ̀t̪ɔ́ ɛ́vlà ùnɛ́ɾɛ́,tic,Himidan,lindoto evla unere,"find[CLL,VENT,PFV] gourd.piece[NOM,SG,left_h] yesterday[]",ind̪ɛt̪ ɛ̀là(1) ùnɛ́ɾɛ́,lìnd̪ɔ̀t̪ɔ́ ɛ́là ùnɛ́ɾɛ́,2
866,HH20221127,3353.715,2.23,0,àpɾí jâŋcìnɔ́ kúkùŋú,tic,Himidan,apri jangcino kukungu,"boy[NOM,SG] show-pass[CLJ,VENT,PFV,left_h] 1st.born.male.child[ACC,SG]",àpɾí aŋc-in kúkù,àpɾí jáŋcìnɔ́ kúkùŋú,2
867,HH20221127,3335.465,2.47,0,àpɾí jáŋcìnɔ̀ kúkùŋú,tic,Himidan,apri jangcino kukungu,"boy[NOM,SG] show-pass[CLJ,VENT,DEP,left_h] 1st.born.male.child[ACC,SG]",àpɾí aŋc-in kúkù,àpɾí jáŋcìnɔ̀ kúkùŋú,2
6878,HH05212021-1,931.005,0.678,0,lìt̪ɾɔ̀,tic,Himidan,litro,"Tira.person[NOM,PL]",ìt̪ə̀ɾɔ́,lìt̪ə̀ɾɔ́,2
6879,HH05212021-1,938.99,0.587,0,lìt̪ɾɔ̌,tic,Himidan,litro,"Tira.person[NOM,PL]",ìt̪ə̀ɾɔ́,lìt̪ə̀ɾɔ́,2
6783,HH20211102,391.84,2.37,0,lìɟí lájínò ŋámɽáɾè,tic,Himidan,liji lajino ngamrare,"person[NOM,PL] die-pass[CLL,VENT,DEP,left_h] aux say[CLŊ,IT,PFV,aux,left_h]",ùɟí aj-in ŋgá aɾ,lìɟí lájìnɔ̀ ŋá_áɾɛ̀,2
6793,HH20220118,1197.409,2.456,0,lìɟí làúd̪ɛ̀ ŋàɽà ùnɛ́ɾɛ́,tic,Himidan,liji laude ngara unere,"person[NOM,PL] aux kindle[CLL,IT,PFV,aux] put[CLŊ,VENT,DEP] yesterday[]",ùɟí ŋgá ud̪ aɽ ùnɛ́ɾɛ́,lìɟí là_úd̪ɛ̀ ŋàɽà ùnɛ́ɾɛ́,2
6731,HH20220306-2,3718.674,2.584,0,lídí lə́ɽà lài,tic,Himidan,lidi l@ra lai,"pot[NOM,SG] big[CLL,left_h] bee/honey[NOM,PL]",lídí ɽa ɔ́j,lídí lə́ɽà láj,2
6732,HH20220306-2,3714.584,2.571,0,lídí lə́ɽà làǐ,tic,Himidan,lidi l@ra lai,"pot[NOM,SG] big[CLL,left_h] bee/honey[NOM,PL]",lídí ɽa ɔ́j,lídí lə́ɽà láj,2
6733,HH20220306-2,3793.804,2.013,0,lídí lə́ɽà laì lìcə̀lò,tic,Himidan,lidi l@ra lai lic@lo,"pot[NOM,SG] big[CLL,left_h] bee/honey[NOM,PL] good[CLL]",lídí ɽa ɔ́j icəlo,lídí lə́ɽà láj lìcə̀lò,2
6734,HH20220306-2,3740.914,2.142,0,lídí lə́ɽà lài lìcə̀lò,tic,Himidan,lidi l@ra lai lic@lo,"pot[NOM,SG] big[CLL,left_h] bee/honey[NOM,PL] good[CLL]",lídí ɽa ɔ́j icəlo,lídí lə́ɽà láj lìcə̀lò,2
887,HH20230731-2,231.33,2.94,0,àprí jàrt̪ɔ́ kúkùŋú ídí ðɔ̀ndà,tic,Himidan,apri jarto kukungu idi donda,"boy[NOM,SG] say-ben[CLJ,VENT,PFV] 1st.born.male.child[ACC,SG] fall[IT,PFV] gourd[ACC,SG]",àpɾí aɾ-it̪ kúkù id ðɔ̀ndɔ̀,àpɾí jàɾìt̪ɔ́ kúkùŋú ídì ðɔ̀ndà,2
892,HH20230731-2,1400.88,3.09,0,àprí jàrt̪ɔ́ lɟí lídì,tic,Himidan,apri jarto lji lidi,"boy[NOM,SG] say-ben[CLJ,VENT,PFV] person[NOM,PL,left_h] fall[CLL,IT,DEP,left_h]",àpɾí aɾ-it̪ ùɟí id,àpɾí jàɾìt̪ɔ́ líɟí lídì,2
893,HH20230731-2,1175.05,2.07,0,àprí jàrt̪ɔ́ lɟí lìdì,tic,Himidan,apri jarto lji lidi,"boy[NOM,SG] say-ben[CLJ,VENT,PFV] person[NOM,PL,left_h] fall[CLL,IT,DEP]",àpɾí aɾ-it̪ ùɟí id,àpɾí jàɾìt̪ɔ́ líɟí lìdì,2
894,HH20230731-2,1406.01,2.15,0,àprí jàrt̪ɔ́lɟí lídì,tic,Himidan,apri jartolji lidi,"boy[NOM,SG] set.down[CLJ,VENT,PFV,WH.LOCATIVE] fall[CLL,IT,DEP,left_h]",àpɾí avt̪ id,àpɾí jàvt̪ɔ́l lídì,2
895,HH20230731-2,1397.64,1.9300000000000002,0,àprí jàrt̪ɔ́l̀ɟí lìdì,tic,Himidan,apri jartolji lidi,"boy[NOM,SG] set.down[CLJ,VENT,PFV,WH.LOCATIVE] fall[CLL,IT,DEP]",àpɾí avt̪ id,àpɾí jàvt̪ɔ́l lìdì,2
6820,HH20211005,2509.201,1.8780000000000001,0,lìɟí lìt̪rɔ́ láìjɔ,tic,Himidan,liji litro laijo,"person[NOM,PL] Tira.person[NOM,PL] aux beat[CLL,VENT,IPFV,aux]",ùɟí ìt̪ə̀ɾɔ́ ŋgá ij,lìɟí lìt̪ə̀ɾɔ́ lá_ìjɔ́,2
6821,HH20211005,2380.713,2.0,0,lìɟí lìt̪rɔ́ láìjɔ́,tic,Himidan,liji litro laijo,"person[NOM,PL] Tira.person[NOM,PL] aux beat[CLL,VENT,IPFV,aux]",ùɟí ìt̪ə̀ɾɔ́ ŋgá ij,lìɟí lìt̪ə̀ɾɔ́ lá_ìjɔ́,2
6829,HH20220118,1142.865,2.63,0,lìɟí lùd̪ɔ́ ŋáɽà ùnɛ̀ɾɛ̀,tic,Himidan,liji ludo ngara unere,"person[NOM,PL] kindle[CLL,VENT,PFV] put[CLŊ,VENT,DEP,left_h] yesterday[]",ùɟí ud̪ aɽ ùnɛ́ɾɛ́,lìɟí lùd̪ɔ́ ŋáɽà ùnɛ́ɾɛ́,2
