index,eaf_text,fst_text,lemmata,gloss,num_eaf_variants
1384,lɛ́lvélɛ̂ðà ndɔ̀bàgɛ̀,lɛ́ĺ və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLL,IT,IPFV,3PL.OBJ,1SG.SBJ,aux] tomorrow[]",3
1395,lɛ́lvə́lɛ̂ðà ndɔ̀bàgɛ̀,lɛ́ĺ və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLL,IT,IPFV,3PL.OBJ,1SG.SBJ,aux] tomorrow[]",3
1377,ŋgáŋvə́lɛ̂ðà ndɔ̀bàgɛ̀,ŋgá və́lɛ̀ðà nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLG,IT,IPFV,aux] tomorrow[]",3
8923,t̪ɔ̀lêŋ́,t̪òlé,t̪òlé,"lion[NOM,SG]",3
8775,nùjɛ̀l,nùjɛ̀l,ùjɛ̀l,"shadow/photo[NOM,PL]",3
8814,àbrá t̪ə̀wànì,àbr̀á t̪ɔ́wɜ̀nì,abr t̪ɔ́wɜ̀nì,"jump[VENT,IMP] now[]",3
1390,lɛ́lvə́lɛ̂ðɛ̀,lɛ́ĺ və́lɛ̀ðɛ̀,ŋgá vəlɛð,"aux pull[CLL,IT,PFV,3PL.OBJ,1SG.SBJ,aux,left_h]",3
4379,jál lúrnɔ̀ và ðə́və̀rlɛ̀ðà án jít̪ɔ̀,jál lúrnɔ̀ nà ðə́və̀lɛ̀ðà àn jít̪ɔ̀,ŋgá ùrnɔ̀ ŋgá vəlɛð àn j-it̪,"aux[CLJ,IPFV,WH.LOCATIVE] grandfather/grandchild[NOM,PL,left_h] aux[CLN,IT,PFV] pull[CLÐ,VENT,DEP,left_h] FOC[] eat-ben[IT,IPFV]",3
8694,t̪ə́vɔ́ ðàr,t̪ə́vɔ́ ðár,t̪əv ðár,"slice[VENT,IPFV,left_h] rope[NOM,SG]",3
306,àpɾí jàvə́lɛ̂ðɛ̀ ðàŋàlà,àpɾí jà və́lɛ̀ðɛ̀ ðàŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux pull[CLJ,IT,PFV,aux] sheep[ACC,SG]",3
253,lěɲàlvə́lɛ̂ðɔ́ nd̪ɔ̀bàgɛ̀,léɲáĺ və́lɛ̀ðɔ́ nd̪ɔ̀bàgɛ̀,ŋgá vəlɛð nd̪ɔ̀bàgɛ̀,"aux pull[CLL,VENT,IPFV,3PL.OBJ,2PL.SBJ,aux] tomorrow[]",3
252,lɛ̌lívə́lɛ̂ðɔ̀,lɛ́ĺ və́lɛ̀ðɛ̀,ŋgá vəlɛð,"aux pull[CLL,IT,PFV,3PL.OBJ,1SG.SBJ,aux,left_h]",3
1106,ùrnò kə̀və̀lɛ̀ðɔ́ ðáŋâlà,ùrnɔ̀ kə̀və̀lɛ̀ðɔ́ ðáŋàlà,ùrnɔ̀ vəlɛð ðàŋàl,"grandfather/grandchild[NOM,SG] pull[CLG,VENT,PFV] sheep[ACC,SG,left_h]",3
5741,ɔ̀ðə̀ŋìnà ŋgávə̀lɛ̀ðà ðɛ̀dɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá və́lɛ̀ðà ðə̀vɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá vəlɛð vɜɽ nd̪ɔ̀bà,"hippo[NOM,SG] aux pull[CLG,IT,IPFV,aux] return(transitive)[CLÐ,VENT,DEP] tomorrow[]",3
5871,ɛ̀ðɛ̀ŋgàlʊ́ kìcə̀lò,ɛ̀ðɛ̀ŋgàló kìcə̀lò,ɛ̀ðɛ̀ŋg icəlo,"offspring[NOM,SG,2SG/2PL] good[CLG]",3
5866,ìðɛ̀ŋgàlʊ́ kìcə̀lʊ̀,ɛ̀ðɛ̀ŋgàló kìcə̀lò,ɛ̀ðɛ̀ŋg icəlo,"offspring[NOM,SG,2SG/2PL] good[CLG]",3
5869,ìðɛ̀ŋgàlʊ̀ kìcə̀lʊ̀,ɛ̀ðɛ̀ŋgàló kìcə̀lò,ɛ̀ðɛ̀ŋg icəlo,"offspring[NOM,SG,2SG/2PL] good[CLG]",3
1094,ðàŋǎl ðə̀və̀lɛ̀ðɔ́ úrnò,ðàŋàl ðə̀və̀lɛ̀ðɔ́ úrnɔ̀,ðàŋàl vəlɛð ùrnɔ̀,"sheep[NOM,SG] pull[CLÐ,VENT,PFV] grandfather/grandchild[NOM,SG,left_h]",3
1093,ðàŋàl ðə̀və̀lɛ̀ðɔ́ úrnò,ðàŋàl ðə̀və̀lɛ̀ðɔ́ úrnɔ̀,ðàŋàl vəlɛð ùrnɔ̀,"sheep[NOM,SG] pull[CLÐ,VENT,PFV] grandfather/grandchild[NOM,SG,left_h]",3
5305,ùɽìɟɛ̀n kìcə̀lò,ùɽɟɛ̀n kìcə̀lò,ùɽɟɛ̀n icəlo,"gourd/calabash[NOM,SG] good[CLG]",3
5449,íŋgánɔ̀nà ðɜ́ɽí nd̪ɔ̀bà,íŋgá nɔ́nà ðɜ́ɽí nd̪ɔ̀bà,ŋgá nɔn ðɜ́ɽí nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] wound[NOM,SG] tomorrow[]",3
5448,íŋgánɔ́nà ðə́ɽí nd̪ɔ̀bà,íŋgá nɔ́nà ðɜ́ɽí nd̪ɔ̀bà,ŋgá nɔn ðɜ́ɽí nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] wound[NOM,SG] tomorrow[]",3
5447,íŋgánɔ́nà ðɜ́ɽí nd̪ɔ̀bà,íŋgá nɔ́nà ðɜ́ɽí nd̪ɔ̀bà,ŋgá nɔn ðɜ́ɽí nd̪ɔ̀bà,"aux look[CLG,IT,IPFV,1SG.SBJ,aux] wound[NOM,SG] tomorrow[]",3
1111,lə̀və̀lɛ̀ðɔ́lŋù,lə̀və̀lɛ̀ðɔ́lɔ́ŋú,vəlɛð,"pull[CLL,VENT,PFV,3PL.OBJ,3SG.SBJ]",3
5214,ídárɛ́j kìtcə̀lò,íd̪ɛ́rɛ́j kìcə̀lò,d̪ɛ́r icəlo,"maternal.aunt/uncle[NOM,SG,1SG/1PL.EXCL] good[CLG]",3
5213,ìdɛ́rɛ́j kìtcə̀lò,íd̪ɛ́rɛ́j kìcə̀lò,d̪ɛ́r icəlo,"maternal.aunt/uncle[NOM,SG,1SG/1PL.EXCL] good[CLG]",3
5242,lùnɛ́j lìcə̀lò,lùnɛ́j lìcə̀lò,ùn icəlo,"parent/child-in-law[NOM,PL,1SG/1PL.EXCL] good[CLL]",3
5244,lnə̀néj lìcə̀lò,lùnɛ́j lìcə̀lò,ùn icəlo,"parent/child-in-law[NOM,PL,1SG/1PL.EXCL] good[CLL]",3
5243,lùnéj lìcə̀lò,lùnɛ́j lìcə̀lò,ùn icəlo,"parent/child-in-law[NOM,PL,1SG/1PL.EXCL] good[CLL]",3
5290,ɔ̀ðə̀ŋìnǎ ŋgá və́lɛ̀ðà ðə̀dɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá və́lɛ̀ðà ðə̀vɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá vəlɛð vɜɽ nd̪ɔ̀bà,"hippo[NOM,SG] aux[CLG,IPFV] pull[IT,IPFV] return(transitive)[CLÐ,VENT,DEP] tomorrow[]",3
5291,ɔ̀ðə̀ŋìnà ŋgá və́lɛ̀ðà ðə̀dɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá və́lɛ̀ðà ðə̀vɔ̀ɽɔ̀ nd̪ɔ̀bà,ɔ̀ðə̀ŋɪ̀nà ŋgá vəlɛð vɜɽ nd̪ɔ̀bà,"hippo[NOM,SG] aux[CLG,IPFV] pull[IT,IPFV] return(transitive)[CLÐ,VENT,DEP] tomorrow[]",3
1091,ðàŋàl ðə̀və̀lɛ̀ðɔ́ úrnǒ,ðàŋàl ðə̀və̀lɛ̀ðɔ́ úrnɔ̀,ðàŋàl vəlɛð ùrnɔ̀,"sheep[NOM,SG] pull[CLÐ,VENT,PFV] grandfather/grandchild[NOM,SG,left_h]",3
5,àprí jávə́lɛ̀ðà ðàŋàlà,àpɾí já və́lɛ̀ðà ðàŋàlà,àpɾí ŋgá vəlɛð ðàŋàl,"boy[NOM,SG] aux pull[CLJ,IT,IPFV,aux] sheep[ACC,SG]",2
1942,ŋgɛ́là ŋgát̪ə́và ðàr,ŋgɛ́l ŋgá t̪ə́và ðár,ŋgá ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] aux slice[CLG,IT,IPFV,aux] rope[NOM,SG]",2
9175,bú,íbɔ́,ib,"marry[VENT,IMP,left_h]",2
1948,íŋgɛ́là ít̪ə́và ðàr,ŋgɛ́ĺ jə́t̪ə̀và ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,3PL.OBJ,1SG.SBJ] slice[CLJ,VENT,DEP,left_h] rope[NOM,SG]",2
9115,ðàríbì,ðɜ̀ríbì,ðɜ̀ríbì,"animal.pen[NOM,SG]",2
9125,àt̪ábúðà dɛ̀,t̪ábùðà dɛ̀,abuð dɛ̀,"dance[CLT̪,VENT,DEP,left_h] NEG[]",2
57,jə̀və̀lɛ̀ðɔ́lɔ́ŋʊ ùnɛ̀ɾɛ̀,jə̀və̀lɛ̀ðɔ́lɔ́ŋú ùnɛ́ɾɛ́,vəlɛð ùnɛ́ɾɛ́,"pull[CLJ,VENT,PFV,3PL.OBJ,3SG.SBJ] yesterday[]",2
9184,làúrì,là úrì,ŋgá ur,"aux climb.down[CLL,IT,PFV,aux]",2
9185,là húrì,là úrì,ŋgá ur,"aux[CLL,IT,PFV] climb.down[IT,PFV]",2
9206,káŋŋí,káŋíŋí,aŋ,"see[CLG,VENT,PFV,3SG.OBJ,1SG.SBJ,left_h]",2
9193,ðɛ́lùɽbí,lùɽbí,lùɽbí,"jujube.fruit[NOM,SG]",2
9194,lùɽbí,lùɽbí,lùɽbí,"jujube.fruit[NOM,SG]",2
1944,ŋgɛ́là ŋgát̪ə̀và ðàr,ŋgɛ́l ŋgá t̪ə́và ðár,ŋgá ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] aux slice[CLG,IT,IPFV,aux] rope[NOM,SG]",2
1,àprí jə̀və̀lɛ̀ðɔ́ ðáŋàlà,àpɾí jə̀və̀lɛ̀ðɔ́ ðáŋàlà,àpɾí vəlɛð ðàŋàl,"boy[NOM,SG] pull[CLJ,VENT,PFV] sheep[ACC,SG,left_h]",2
9155,àŋcɔ̀,àŋnɔ̀,àŋnɔ̀,"body[NOM,SG]",2
9145,ŋìðə̀nɔ̂ŋ́,ŋìðìnɔ́ŋ,ið-in,"do-pass[CLŊ,VENT,PFV,3SG.OBJ]",2
9146,ŋìðə̀nɔ́ŋ,ŋìðìnɔ́ŋ,ið-in,"do-pass[CLŊ,VENT,PFV,3SG.OBJ]",2
9164,láj,láj,ɔ́j,"bee/honey[NOM,PL]",2
9165,r̀ɽó,r̀ɽò,r̀ɽò,"goat[NOM,SG]",2
9162,túmt̪ánì,t̪ə́mànì,man,"boil[CLT̪,IT,DEP,left_h]",2
1849,ðíɲàðɛ̀rɛ̀ kúɽì,ðíɲìðɛ̀t̪ɛ̀ kúɽì,ðiɲ(1)-ið-ɛt̪ kúɽì,"fear-antip-loc[IT,PFV] forest[NOM,SG]",2
1850,ðíɲàðɛ̀rɛ́ kúɽì,ðíɲìðɛ̀t̪ɛ̀ kúɽì,ðiɲ(1)-ið-ɛt̪ kúɽì,"fear-antip-loc[IT,PFV] forest[NOM,SG]",2
2113,ìjèðá ŋàmɽàɾɛ̀,jɛ̀ðá ŋàɽàt̪ɛ̀,jɛð aɽ-at̪,"bite[VENT,IMP] put-loc[CLŊ,IT,DEP]",2
2114,jèðá ŋàmɽàɾɛ̀,jɛ̀ðá ŋàɽàt̪ɛ̀,jɛð aɽ-at̪,"bite[VENT,IMP] put-loc[CLŊ,IT,DEP]",2
1949,íŋgɛ́là jít̪ə́và ðàr,ŋgɛ́ĺ jə́t̪ə̀và ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,3PL.OBJ,1SG.SBJ] slice[CLJ,VENT,DEP,left_h] rope[NOM,SG]",2
1955,ŋgɛ́là ŋə̀t̪ə́và ðár,ŋgɛ́l ŋə̀t̪ə̀và ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] slice[CLŊ,VENT,DEP] rope[NOM,SG]",2
1956,ŋgɛ́là ŋə̀t̪ə́và ðàr,ŋgɛ́l ŋə̀t̪ə̀và ðár,ŋgá t̪əv ðár,"aux[CLG,IPFV,WH.LOCATIVE,3SG.OBJ,1SG.SBJ] slice[CLŊ,VENT,DEP] rope[NOM,SG]",2
1958,álɛ́là lə̀t̪ə́vɛ̀ ðàr,álèŋà lə̀t̪ə̀vɛ̀ ðár,aleŋ t̪əv ðár,"sing[IT,IPFV] slice[CLL,IT,DEP] rope[NOM,SG]",2
2094,nàvlà núgûɽì nɛ́ nàjínɔ̀ ùlíŋgɛ̀,nàvlà nə́ðùɽì nɛ́ nàjìnɔ̀ ùlíŋgɛ́,àvàlà ðuɽ ŋgá aj-in ùlíŋgɛ́,"cat[NOM,PL] breastfeed[CLN,IT,DEP,left_h] aux[CLN,IPFV,3SG.OBJ,1SG.SBJ] die-pass[CLN,VENT,DEP] night[NOM,SG]",2
2079,íŋgɛ́lá ínɔ̂nɛ̀ ðɔ̀mɔ̀cà nd̪ɔ̀bà,ŋgɛ́ĺ jə́nɔ̀nɛ̀ ðɔ̀mɔ̀cà nd̪ɔ̀bà,ŋgá nɔn ðɔ̀mɔ̀cɔ̀ nd̪ɔ̀bà,"aux[CLG,IPFV,3PL.OBJ,1SG.SBJ] look[CLJ,IT,DEP,left_h] man/male[ACC,SG] tomorrow[]",2
2081,nàvlá nìclò,nàvlà nìcə̀lò,àvàlà icəlo,"cat[NOM,PL] good[CLN]",2
2082,nàvlà nìclò,nàvlà nìcə̀lò,àvàlà icəlo,"cat[NOM,PL] good[CLN]",2
2104,ùlíŋgɛ́ ǎn újɛ̌l kájɛ̀n,ùlíŋgɛ́ àn újɛ̀l ájén,ùlíŋgɛ́ àn ùjɛ̀l àjén,"night[NOM,SG] FOC[] shadow/photo[NOM,SG,left_h] hill/mountain/country[NOM,SG,left_h]",2
1888,ðə̀gʊ̀bʊ́l ðìcə̀lò,ðə̀gʊ̀bʊ̂l ðìcə̀lò,ðə̀gʊ̀bʊ̂l icəlo,"pumpkin[NOM,SG] good[CLÐ]",2
1907,t̪àrɔ́t̪ɛ́ ùrnɔ̌ t̪àŋòŋ,t̪àɾɔ́t̪ɛ́ ùrnɔ̀ t̪àŋúŋ,aɾ ùrnɔ̀ aŋ,"say[CLT̪,VENT,PFV,WH.CLASS] grandfather/grandchild[NOM,SG] see[CLT̪,VENT,PFV,3SG.OBJ]",2
1908,t̪àrɔ́t̪ɛ́ ùrnɔ̀ t̪àŋòŋ,t̪àɾɔ́t̪ɛ́ ùrnɔ̀ t̪àŋúŋ,aɾ ùrnɔ̀ aŋ,"say[CLT̪,VENT,PFV,WH.CLASS] grandfather/grandchild[NOM,SG] see[CLT̪,VENT,PFV,3SG.OBJ]",2
522,ðàlàgàráj ðádíjà kúɽì kàɾì,ðàlgàrâj ðádíjá kúɽì káɾì,ðàlgàrâj adij kúɽì kaɾ,"hyena[NOM,SG] stay[CLÐ,INF] forest[NOM,SG] break[IT,PFV]",2
530,ðàlàgàrâj ðìcə̀lò,ðàlgàrâj ðìcə̀lò,ðàlgàrâj icəlo,"hyena[NOM,SG] good[CLÐ]",2
483,ðɛ́tǎj ðɔ̀là,ðɛ́t̪áj ðɔ̀là,ɛt̪ ɔla,"father[NOM,SG,1SG/1PL.EXCL] tall[CLÐ]",2
473,ǹdɾɛ́ð nìcə̀lò,ndɾɛ̀ð nìcə̀lò,ɛ̀ɾɛ̀ð icəlo,"palm.of.hand[ACC,PL] good[CLN]",2
474,ǹdɾɛ̀ð nìcə̀lò,ndɾɛ̀ð nìcə̀lò,ɛ̀ɾɛ̀ð icəlo,"palm.of.hand[ACC,PL] good[CLN]",2
7835,árt̪ɔ́l lə̀kɛ̀lcà àvɟìgɛ̀,t̪ɔ́ɾt̪ɔ́l lə̀kə̀lcà àvɟìgɛ́,aɾt̪ kəlc àvɟìgɛ́,"tell[CLT̪,VENT,PFV,WH.LOCATIVE,left_h] spread[CLL,VENT,DEP] mat/rug[NOM,SG]",2
7838,árt̪ɔ́l lə̀kɛ̀lcì àvɟìgɛ̀,t̪ɔ́ɾt̪ɔ́l lə̀kə̀lcì àvɟìgɛ́,aɾt̪ kəlc àvɟìgɛ́,"tell[CLT̪,VENT,PFV,WH.LOCATIVE,left_h] spread[CLL,IT,DEP] mat/rug[NOM,SG]",2
7889,òðɛ̀ kìcə̀lò,ùðɛ̀ kìcə̀lò,ùðɛ̀ icəlo,"gazelle/antelope[NOM,SG] good[CLG]",2
8014,kúkù kàkɛ́cì ŋɔ̀mɔ̀,kúkù kà kɛ́cì ŋɔ̀mɔ̀,kúkù ŋgá kɛc lɔ̀mɔ̀,"1st born male child[NOM,SG] aux take[CLG,IT,PFV,aux] food/bread[NOM,PL]",2
8019,kúkù kə̀kə̀cɛ̀cí ŋɔ́mɔ̀ dùn,kúkù kə̀kɛ̀cɛ̀cí ŋɔ́mɔ̀ dún,kúkù kɛc-ɛc lɔ̀mɔ̀ dún,"1st born male child[NOM,SG] take-loc[CLG,VENT,PFV] food/bread[NOM,PL,left_h] home[NOM,SG]",2
8104,kúkù kǎjjì àpɾíɲá ŋɔ̀mɔ̀,kúkù kájì àpɾíɲá ŋɔ̀mɔ̀,kúkù aj àpɾí lɔ̀mɔ̀,"1st born male child[NOM,SG] die[CLG,IT,DEP,left_h] boy[ACC,SG] food/bread[NOM,PL]",2
8075,ɔ̀ɾà kìcə̀lù,òɾà kìcə̀lò,àɾò icəlo,"sibling[ACC,SG] good[CLG]",2
8078,kúkù kákáɾìðàǎ,kúkù ká káɾìðà,kúkù ŋgá kaɾ-ið,"1st born male child[NOM,SG] aux break-antip[CLG,IT,IPFV,aux]",2
523,ðàlàgàráj ðádíjǎ kúɽì kàɾì,ðàlgàrâj ðádíjá kúɽì káɾì,ðàlgàrâj adij kúɽì kaɾ,"hyena[NOM,SG] stay[CLÐ,INF] forest[NOM,SG] break[IT,PFV]",2
513,ǎn ðə́lə̀ŋà ðə̀rǎw ðámìɲaciðɛ ùrnɔ̌ àpríɲà,àn ðə́lə̀ŋà ðə̀r̀à ðámìɲàcíðɛ́ ùrnɔ̀ àpɾíɲá,àn ləŋ r amiɲ-ac ùrnɔ̀ àpɾí,"FOC[] give.birth[CLÐ,VENT,DEP,left_h] stab[CLÐ,VENT,DEP] love-loc[CLÐ,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,SG] boy[ACC,SG]",2
514,ǎn ðə́lə̀ŋà ðə̀rǎw ðámìɲàcíðɛ́ ùrnɔ̀ àpríɲà,àn ðə́lə̀ŋà ðə̀r̀à ðámìɲàcíðɛ́ ùrnɔ̀ àpɾíɲá,àn ləŋ r amiɲ-ac ùrnɔ̀ àpɾí,"FOC[] give.birth[CLÐ,VENT,DEP,left_h] stab[CLÐ,VENT,DEP] love-loc[CLÐ,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,SG] boy[ACC,SG]",2
8022,kúkù kákə̀cɛ̀cí ŋɔ́mɔ̀ dùn,kúkù ká kɛ̀cɛ̀cí ŋɔ́mɔ̀ dún,kúkù ŋgá kɛc-ɛc lɔ̀mɔ̀ dún,"1st born male child[NOM,SG] aux take-loc[CLG,VENT,IPFV,aux] food/bread[NOM,PL,left_h] home[NOM,SG]",2
8007,àn ɔ́ɟɔ́ŋá lɛ̀lɛ̀ŋìt̪ɔ́l ùɾnɔ̀ làɾɔ́ lɛ́ kúkù t̪á làmə̀ɾðɔ́l t̪ùlì,àn ɔ́ɟɔ́ŋá lə̀lə̀ŋìt̪ɔ́l ùrnɔ̀ làɾɔ́ lɛ́ kúkù t̪á lə̀mɛ̀ɾðɔ́l t̪ùt̪ì,àn ɔ́ɟɔ́ ləŋ-it̪ ùrnɔ̀ aɾ ŋgá kúkù ŋgá mɛɾð ut̪,"FOC[] who[ACC,SG] give.birth-ben[CLL,VENT,PFV,WH.LOCATIVE] grandfather/grandchild[NOM,SG] say[CLL,VENT,PFV] aux[CLL,IPFV,3SG.OBJ,1SG.SBJ] 1st born male child[NOM,SG] aux[CLT̪,IPFV] bite[CLL,VENT,PFV,WH.LOCATIVE] choose[CLT̪,IT,DEP]",2
8009,kúkù kàkə́cì ŋɔ̀mɔ̀,kúkù kà kɛ́cì ŋɔ̀mɔ̀,kúkù ŋgá kɛc lɔ̀mɔ̀,"1st born male child[NOM,SG] aux take[CLG,IT,PFV,aux] food/bread[NOM,PL]",2
8079,kúkù gákáɾìðàǎ,kúkù ká káɾìðà,kúkù ŋgá kaɾ-ið,"1st born male child[NOM,SG] aux break-antip[CLG,IT,IPFV,aux]",2
8023,kúkù kákɛ̀cɛ̀cí ŋɔ́mɔ̀ dùn,kúkù ká kɛ̀cɛ̀cí ŋɔ́mɔ̀ dún,kúkù ŋgá kɛc-ɛc lɔ̀mɔ̀ dún,"1st born male child[NOM,SG] aux take-loc[CLG,VENT,IPFV,aux] food/bread[NOM,PL,left_h] home[NOM,SG]",2
8033,kúkù kə̀t̪ìjí ápɾíɲá ŋávɛ̀,kúkù kə̀t̪ìjí ápɾíɲá ŋávɛ́,kúkù t̪(2)-ij àpɾí ŋáó,"1st born male child[NOM,SG] be.lost-caus[CLG,VENT,PFV] boy[ACC,SG,left_h] water[ACC,SG]",2
8034,kúkù kɛ̀t̪ìjí ápɾíɲá ŋávɛ̀,kúkù kə̀t̪ìjí ápɾíɲá ŋávɛ́,kúkù t̪(2)-ij àpɾí ŋáó,"1st born male child[NOM,SG] be.lost-caus[CLG,VENT,PFV] boy[ACC,SG,left_h] water[ACC,SG]",2
8006,àn ɔ́ɟɔ́ŋá lɛ̀lɛ̀ŋìt̪ɔ́l ùɾnɔ̀ɔ̌ làɾɔ́ lɛ́ kúkù t̪á làmə̀ɾðɔ́l t̪ùlì,àn ɔ́ɟɔ́ŋá lə̀lə̀ŋìt̪ɔ́l ùrnɔ̀ làɾɔ́ lɛ́ kúkù t̪á lə̀mɛ̀ɾðɔ́l t̪ùt̪ì,àn ɔ́ɟɔ́ ləŋ-it̪ ùrnɔ̀ aɾ ŋgá kúkù ŋgá mɛɾð ut̪,"FOC[] who[ACC,SG] give.birth-ben[CLL,VENT,PFV,WH.LOCATIVE] grandfather/grandchild[NOM,SG] say[CLL,VENT,PFV] aux[CLL,IPFV,3SG.OBJ,1SG.SBJ] 1st born male child[NOM,SG] aux[CLT̪,IPFV] bite[CLL,VENT,PFV,WH.LOCATIVE] choose[CLT̪,IT,DEP]",2
8227,lábə̀ɽàló,lə́bìɽáló,biɽ,"hit[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ,left_h]",2
8228,lábə̀ɽáló,lə́bìɽáló,biɽ,"hit[CLL,VENT,PFV,3PL.OBJ,2SG.SBJ,left_h]",2
443,àń ɔ́ndì kárɔ́gɛ́ lúrnɔ̀ kà ŋɛ́n ŕlɛ̂ɲì,àn ɔ́ndì káɾɔ́gɛ́ lúrnɔ̀ kà ŋɛ́n ŕlɛ̀ɲì,àn ɔ̀ndì aɾ ùrnɔ̀ ŋgá ŋɛ́n rlɛɲ,"FOC[] what[left_h] say[CLG,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,PL,left_h] aux[CLG,IT,PFV] dog[NOM,SG] chase[IT,PFV]",2
444,àń ɔ́ndì kárɔ́gɛ́ lúrnɔ́ kà ŋɛ́n ŕlɛ̂ɲì,àn ɔ́ndì káɾɔ́gɛ́ lúrnɔ̀ kà ŋɛ́n ŕlɛ̀ɲì,àn ɔ̀ndì aɾ ùrnɔ̀ ŋgá ŋɛ́n rlɛɲ,"FOC[] what[left_h] say[CLG,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,PL,left_h] aux[CLG,IT,PFV] dog[NOM,SG] chase[IT,PFV]",2
445,àń ɔ́ndì kárɔ́gɛ́ lúrnɔ́ kə̀rlɛ̀ɲí ŋɛ̂n,àn ɔ́ndì káɾɔ́gɛ́ lúrnɔ̀ kə̀r̀lɛ̀ɲí ŋɛ́n,àn ɔ̀ndì aɾ ùrnɔ̀ rlɛɲ ŋɛ́n,"FOC[] what[left_h] say[CLG,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,PL,left_h] chase[CLG,VENT,PFV] dog[NOM,SG]",2
446,àń ɔ́ndì kârɔ́gɛ́ lúrnɔ́ kə̀rlɛ̀ɲí ŋɛ̂n,àn ɔ́ndì káɾɔ́gɛ́ lúrnɔ̀ kə̀r̀lɛ̀ɲí ŋɛ́n,àn ɔ̀ndì aɾ ùrnɔ̀ rlɛɲ ŋɛ́n,"FOC[] what[left_h] say[CLG,VENT,PFV,WH.CLASS,left_h] grandfather/grandchild[NOM,PL,left_h] chase[CLG,VENT,PFV] dog[NOM,SG]",2
440,t̪ʊ̀lí t̪àŕlɛ̂ɲì ɔ̀ɟɔ́ŋrɛ́ únɛ̀rɛ̀,t̪ùdí t̪à ŕlɛ̀ɲì ɔ́ɟɔ́ŋá únɛ́ɾɛ́,ud ŋgá rlɛɲ ɔ́ɟɔ́ ùnɛ́ɾɛ́,"burn[CLT̪,VENT,PFV] aux chase[CLT̪,IT,PFV,aux] who[ACC,SG] yesterday[left_h]",2
8020,kúkù kɛ̀kə̀cɛ̀cí ŋɔ́mɔ̀ dùn,kúkù kə̀kɛ̀cɛ̀cí ŋɔ́mɔ̀ dún,kúkù kɛc-ɛc lɔ̀mɔ̀ dún,"1st born male child[NOM,SG] take-loc[CLG,VENT,PFV] food/bread[NOM,PL,left_h] home[NOM,SG]",2
7763,lìcə̀ló,lìcə̀lò,icəlo,good[CLL],2
7764,cùbó cìcə̀lò,cʊ̀mú t̪ìcə̀lò,cʊ̀mú icəlo,"scorpion[NOM,SG] good[CLT̪]",2
7754,ùjɛ̀l kìcə̀lò,ùjɛ̀l kìcə̀lò,ùjɛ̀l icəlo,"shadow/photo[NOM,SG] good[CLG]",2
7706,èmàð kìcə̀lò,èmàð kìcə̀lò,èmàð icəlo,"close.friend[NOM,SG] good[CLG]",2
7726,ònì kìcə̀lò,ònì kìcə̀lò,ònì icəlo,"palm.leaf.basket[NOM,SG] good[CLG]",2
7712,kámàɽà kìcə̀lò,kámàɽà kìcə̀lò,kámàɽà icəlo,"casual.friend[NOM,SG] good[CLG]",2
538,híŋgárɔ́ðà hɛ́ŋgárɔ́ðà,íŋgá ɾɔ́ðà íŋgá ɾɔ́ðà,ŋgá ɾɔð ŋgá ɾɔð,"aux cook[CLG,IT,IPFV,1SG.SBJ,aux] aux cook[CLG,IT,IPFV,1SG.SBJ,aux]",2
7787,ðɜ̀ríbì ðìcə̀lò,ðɜ̀ríbì ðìcə̀lò,ðɜ̀ríbì icəlo,"animal.pen[NOM,SG] good[CLÐ]",2
